datetime,rainfall_mm,site
10/02/2023 00:00:00,0,HY Nelson at Princes Dr
10/02/2023 01:00:00,0,HY Nelson at Princes Dr
10/02/2023 02:00:00,0,HY Nelson at Princes Dr
10/02/2023 03:00:00,0,HY Nelson at Princes Dr
10/02/2023 04:00:00,0,HY Nelson at Princes Dr
10/02/2023 05:00:00,0,HY Nelson at Princes Dr
10/02/2023 06:00:00,0,HY Nelson at Princes Dr
10/02/2023 07:00:00,0,HY Nelson at Princes Dr
10/02/2023 08:00:00,0,HY Nelson at Princes Dr
10/02/2023 09:00:00,0,HY Nelson at Princes Dr
10/02/2023 10:00:00,0,HY Nelson at Princes Dr
10/02/2023 11:00:00,0.5,HY Nelson at Princes Dr
10/02/2023 12:00:00,0,HY Nelson at Princes Dr
10/02/2023 13:00:00,0,HY Nelson at Princes Dr
10/02/2023 14:00:00,0,HY Nelson at Princes Dr
10/02/2023 15:00:00,0,HY Nelson at Princes Dr
10/02/2023 16:00:00,0,HY Nelson at Princes Dr
10/02/2023 17:00:00,0,HY Nelson at Princes Dr
10/02/2023 18:00:00,0,HY Nelson at Princes Dr
10/02/2023 19:00:00,0,HY Nelson at Princes Dr
10/02/2023 20:00:00,0,HY Nelson at Princes Dr
10/02/2023 21:00:00,0,HY Nelson at Princes Dr
10/02/2023 22:00:00,0,HY Nelson at Princes Dr
10/02/2023 23:00:00,0,HY Nelson at Princes Dr
11/02/2023 00:00:00,0,HY Nelson at Princes Dr
11/02/2023 01:00:00,0,HY Nelson at Princes Dr
11/02/2023 02:00:00,0,HY Nelson at Princes Dr
11/02/2023 03:00:00,0,HY Nelson at Princes Dr
11/02/2023 04:00:00,0,HY Nelson at Princes Dr
11/02/2023 05:00:00,0,HY Nelson at Princes Dr
11/02/2023 06:00:00,0,HY Nelson at Princes Dr
11/02/2023 07:00:00,0,HY Nelson at Princes Dr
11/02/2023 08:00:00,0,HY Nelson at Princes Dr
11/02/2023 09:00:00,0,HY Nelson at Princes Dr
11/02/2023 10:00:00,0,HY Nelson at Princes Dr
11/02/2023 11:00:00,0,HY Nelson at Princes Dr
11/02/2023 12:00:00,0,HY Nelson at Princes Dr
11/02/2023 13:00:00,0,HY Nelson at Princes Dr
11/02/2023 14:00:00,0,HY Nelson at Princes Dr
11/02/2023 15:00:00,0,HY Nelson at Princes Dr
11/02/2023 16:00:00,0,HY Nelson at Princes Dr
11/02/2023 17:00:00,0,HY Nelson at Princes Dr
11/02/2023 18:00:00,0,HY Nelson at Princes Dr
11/02/2023 19:00:00,0,HY Nelson at Princes Dr
11/02/2023 20:00:00,0,HY Nelson at Princes Dr
11/02/2023 21:00:00,0,HY Nelson at Princes Dr
11/02/2023 22:00:00,0,HY Nelson at Princes Dr
11/02/2023 23:00:00,0,HY Nelson at Princes Dr
12/02/2023 00:00:00,0,HY Nelson at Princes Dr
12/02/2023 01:00:00,0,HY Nelson at Princes Dr
12/02/2023 02:00:00,0,HY Nelson at Princes Dr
12/02/2023 03:00:00,0,HY Nelson at Princes Dr
12/02/2023 04:00:00,0.5,HY Nelson at Princes Dr
12/02/2023 05:00:00,0,HY Nelson at Princes Dr
12/02/2023 06:00:00,0,HY Nelson at Princes Dr
12/02/2023 07:00:00,0,HY Nelson at Princes Dr
12/02/2023 08:00:00,0,HY Nelson at Princes Dr
12/02/2023 09:00:00,0,HY Nelson at Princes Dr
12/02/2023 10:00:00,0,HY Nelson at Princes Dr
12/02/2023 11:00:00,0,HY Nelson at Princes Dr
12/02/2023 12:00:00,0,HY Nelson at Princes Dr
12/02/2023 13:00:00,0,HY Nelson at Princes Dr
12/02/2023 14:00:00,0,HY Nelson at Princes Dr
12/02/2023 15:00:00,0,HY Nelson at Princes Dr
12/02/2023 16:00:00,0,HY Nelson at Princes Dr
12/02/2023 17:00:00,0,HY Nelson at Princes Dr
12/02/2023 18:00:00,0,HY Nelson at Princes Dr
12/02/2023 19:00:00,0,HY Nelson at Princes Dr
12/02/2023 20:00:00,0,HY Nelson at Princes Dr
12/02/2023 21:00:00,0,HY Nelson at Princes Dr
12/02/2023 22:00:00,0,HY Nelson at Princes Dr
12/02/2023 23:00:00,0,HY Nelson at Princes Dr
13/02/2023 00:00:00,0,HY Nelson at Princes Dr
13/02/2023 01:00:00,0,HY Nelson at Princes Dr
13/02/2023 02:00:00,0,HY Nelson at Princes Dr
13/02/2023 03:00:00,0,HY Nelson at Princes Dr
13/02/2023 04:00:00,0,HY Nelson at Princes Dr
13/02/2023 05:00:00,0,HY Nelson at Princes Dr
13/02/2023 06:00:00,0,HY Nelson at Princes Dr
13/02/2023 07:00:00,0,HY Nelson at Princes Dr
13/02/2023 08:00:00,0,HY Nelson at Princes Dr
13/02/2023 09:00:00,0,HY Nelson at Princes Dr
13/02/2023 10:00:00,0,HY Nelson at Princes Dr
13/02/2023 11:00:00,0,HY Nelson at Princes Dr
13/02/2023 12:00:00,0,HY Nelson at Princes Dr
13/02/2023 13:00:00,0,HY Nelson at Princes Dr
13/02/2023 14:00:00,0,HY Nelson at Princes Dr
13/02/2023 15:00:00,0,HY Nelson at Princes Dr
13/02/2023 16:00:00,0,HY Nelson at Princes Dr
13/02/2023 17:00:00,0,HY Nelson at Princes Dr
13/02/2023 18:00:00,0,HY Nelson at Princes Dr
13/02/2023 19:00:00,0,HY Nelson at Princes Dr
13/02/2023 20:00:00,0,HY Nelson at Princes Dr
13/02/2023 21:00:00,0,HY Nelson at Princes Dr
13/02/2023 22:00:00,0,HY Nelson at Princes Dr
13/02/2023 23:00:00,0,HY Nelson at Princes Dr
14/02/2023 00:00:00,0,HY Nelson at Princes Dr
14/02/2023 01:00:00,0,HY Nelson at Princes Dr
14/02/2023 02:00:00,0,HY Nelson at Princes Dr
14/02/2023 03:00:00,0,HY Nelson at Princes Dr
14/02/2023 04:00:00,0,HY Nelson at Princes Dr
14/02/2023 05:00:00,0,HY Nelson at Princes Dr
14/02/2023 06:00:00,0,HY Nelson at Princes Dr
14/02/2023 07:00:00,0,HY Nelson at Princes Dr
14/02/2023 08:00:00,0,HY Nelson at Princes Dr
14/02/2023 09:00:00,0,HY Nelson at Princes Dr
14/02/2023 10:00:00,0,HY Nelson at Princes Dr
14/02/2023 11:00:00,0,HY Nelson at Princes Dr
14/02/2023 12:00:00,0,HY Nelson at Princes Dr
14/02/2023 13:00:00,0,HY Nelson at Princes Dr
14/02/2023 14:00:00,0,HY Nelson at Princes Dr
14/02/2023 15:00:00,0,HY Nelson at Princes Dr
14/02/2023 16:00:00,0,HY Nelson at Princes Dr
14/02/2023 17:00:00,0,HY Nelson at Princes Dr
14/02/2023 18:00:00,0,HY Nelson at Princes Dr
14/02/2023 19:00:00,0,HY Nelson at Princes Dr
14/02/2023 20:00:00,0,HY Nelson at Princes Dr
14/02/2023 21:00:00,0,HY Nelson at Princes Dr
14/02/2023 22:00:00,0,HY Nelson at Princes Dr
14/02/2023 23:00:00,0,HY Nelson at Princes Dr
15/02/2023 00:00:00,0,HY Nelson at Princes Dr
15/02/2023 01:00:00,0,HY Nelson at Princes Dr
15/02/2023 02:00:00,0,HY Nelson at Princes Dr
15/02/2023 03:00:00,0,HY Nelson at Princes Dr
15/02/2023 04:00:00,0,HY Nelson at Princes Dr
15/02/2023 05:00:00,0,HY Nelson at Princes Dr
15/02/2023 06:00:00,0,HY Nelson at Princes Dr
15/02/2023 07:00:00,0,HY Nelson at Princes Dr
15/02/2023 08:00:00,0,HY Nelson at Princes Dr
15/02/2023 09:00:00,0,HY Nelson at Princes Dr
15/02/2023 10:00:00,0,HY Nelson at Princes Dr
15/02/2023 11:00:00,0,HY Nelson at Princes Dr
15/02/2023 12:00:00,0,HY Nelson at Princes Dr
15/02/2023 13:00:00,0,HY Nelson at Princes Dr
15/02/2023 14:00:00,0,HY Nelson at Princes Dr
15/02/2023 15:00:00,0,HY Nelson at Princes Dr
15/02/2023 16:00:00,0,HY Nelson at Princes Dr
15/02/2023 17:00:00,0,HY Nelson at Princes Dr
15/02/2023 18:00:00,0,HY Nelson at Princes Dr
15/02/2023 19:00:00,0,HY Nelson at Princes Dr
15/02/2023 20:00:00,0,HY Nelson at Princes Dr
15/02/2023 21:00:00,0,HY Nelson at Princes Dr
15/02/2023 22:00:00,0,HY Nelson at Princes Dr
15/02/2023 23:00:00,0,HY Nelson at Princes Dr
16/02/2023 00:00:00,0,HY Nelson at Princes Dr
16/02/2023 01:00:00,0,HY Nelson at Princes Dr
16/02/2023 02:00:00,0,HY Nelson at Princes Dr
16/02/2023 03:00:00,0,HY Nelson at Princes Dr
16/02/2023 04:00:00,0,HY Nelson at Princes Dr
16/02/2023 05:00:00,0.5,HY Nelson at Princes Dr
16/02/2023 06:00:00,0.5,HY Nelson at Princes Dr
16/02/2023 07:00:00,0.5,HY Nelson at Princes Dr
16/02/2023 08:00:00,0,HY Nelson at Princes Dr
16/02/2023 09:00:00,0,HY Nelson at Princes Dr
16/02/2023 10:00:00,0,HY Nelson at Princes Dr
16/02/2023 11:00:00,0,HY Nelson at Princes Dr
16/02/2023 12:00:00,0,HY Nelson at Princes Dr
16/02/2023 13:00:00,0,HY Nelson at Princes Dr
16/02/2023 14:00:00,0,HY Nelson at Princes Dr
16/02/2023 15:00:00,0,HY Nelson at Princes Dr
16/02/2023 16:00:00,0.5,HY Nelson at Princes Dr
16/02/2023 17:00:00,0,HY Nelson at Princes Dr
16/02/2023 18:00:00,0.5,HY Nelson at Princes Dr
16/02/2023 19:00:00,0,HY Nelson at Princes Dr
16/02/2023 20:00:00,0,HY Nelson at Princes Dr
16/02/2023 21:00:00,0,HY Nelson at Princes Dr
16/02/2023 22:00:00,0,HY Nelson at Princes Dr
16/02/2023 23:00:00,0,HY Nelson at Princes Dr
17/02/2023 00:00:00,0,HY Nelson at Princes Dr
17/02/2023 01:00:00,0,HY Nelson at Princes Dr
17/02/2023 02:00:00,0,HY Nelson at Princes Dr
17/02/2023 03:00:00,0,HY Nelson at Princes Dr
17/02/2023 04:00:00,0,HY Nelson at Princes Dr
17/02/2023 05:00:00,0,HY Nelson at Princes Dr
17/02/2023 06:00:00,0,HY Nelson at Princes Dr
17/02/2023 07:00:00,0,HY Nelson at Princes Dr
17/02/2023 08:00:00,0,HY Nelson at Princes Dr
17/02/2023 09:00:00,0,HY Nelson at Princes Dr
17/02/2023 10:00:00,0,HY Nelson at Princes Dr
17/02/2023 11:00:00,0,HY Nelson at Princes Dr
17/02/2023 12:00:00,0,HY Nelson at Princes Dr
17/02/2023 13:00:00,2,HY Nelson at Princes Dr
17/02/2023 14:00:00,0,HY Nelson at Princes Dr
17/02/2023 15:00:00,0,HY Nelson at Princes Dr
17/02/2023 16:00:00,0,HY Nelson at Princes Dr
17/02/2023 17:00:00,0,HY Nelson at Princes Dr
17/02/2023 18:00:00,0,HY Nelson at Princes Dr
17/02/2023 19:00:00,0,HY Nelson at Princes Dr
17/02/2023 20:00:00,0,HY Nelson at Princes Dr
17/02/2023 21:00:00,0,HY Nelson at Princes Dr
17/02/2023 22:00:00,0,HY Nelson at Princes Dr
17/02/2023 23:00:00,0,HY Nelson at Princes Dr
18/02/2023 00:00:00,0,HY Nelson at Princes Dr
18/02/2023 01:00:00,0,HY Nelson at Princes Dr
18/02/2023 02:00:00,0,HY Nelson at Princes Dr
18/02/2023 03:00:00,0,HY Nelson at Princes Dr
18/02/2023 04:00:00,0,HY Nelson at Princes Dr
18/02/2023 05:00:00,0,HY Nelson at Princes Dr
18/02/2023 06:00:00,0,HY Nelson at Princes Dr
18/02/2023 07:00:00,0,HY Nelson at Princes Dr
18/02/2023 08:00:00,0,HY Nelson at Princes Dr
18/02/2023 09:00:00,0,HY Nelson at Princes Dr
18/02/2023 10:00:00,0,HY Nelson at Princes Dr
18/02/2023 11:00:00,0,HY Nelson at Princes Dr
18/02/2023 12:00:00,0,HY Nelson at Princes Dr
18/02/2023 13:00:00,0,HY Nelson at Princes Dr
18/02/2023 14:00:00,0,HY Nelson at Princes Dr
18/02/2023 15:00:00,0,HY Nelson at Princes Dr
18/02/2023 16:00:00,0,HY Nelson at Princes Dr
18/02/2023 17:00:00,0,HY Nelson at Princes Dr
18/02/2023 18:00:00,0,HY Nelson at Princes Dr
18/02/2023 19:00:00,0,HY Nelson at Princes Dr
18/02/2023 20:00:00,0,HY Nelson at Princes Dr
18/02/2023 21:00:00,0,HY Nelson at Princes Dr
18/02/2023 22:00:00,0,HY Nelson at Princes Dr
18/02/2023 23:00:00,0,HY Nelson at Princes Dr
19/02/2023 00:00:00,0,HY Nelson at Princes Dr
19/02/2023 01:00:00,0,HY Nelson at Princes Dr
19/02/2023 02:00:00,0,HY Nelson at Princes Dr
19/02/2023 03:00:00,0,HY Nelson at Princes Dr
19/02/2023 04:00:00,0,HY Nelson at Princes Dr
19/02/2023 05:00:00,0,HY Nelson at Princes Dr
19/02/2023 06:00:00,0,HY Nelson at Princes Dr
19/02/2023 07:00:00,0,HY Nelson at Princes Dr
19/02/2023 08:00:00,0,HY Nelson at Princes Dr
19/02/2023 09:00:00,0,HY Nelson at Princes Dr
19/02/2023 10:00:00,0,HY Nelson at Princes Dr
19/02/2023 11:00:00,0,HY Nelson at Princes Dr
19/02/2023 12:00:00,0,HY Nelson at Princes Dr
19/02/2023 13:00:00,0,HY Nelson at Princes Dr
19/02/2023 14:00:00,0,HY Nelson at Princes Dr
19/02/2023 15:00:00,0,HY Nelson at Princes Dr
19/02/2023 16:00:00,0,HY Nelson at Princes Dr
19/02/2023 17:00:00,0,HY Nelson at Princes Dr
19/02/2023 18:00:00,0,HY Nelson at Princes Dr
19/02/2023 19:00:00,0,HY Nelson at Princes Dr
19/02/2023 20:00:00,0,HY Nelson at Princes Dr
19/02/2023 21:00:00,0,HY Nelson at Princes Dr
19/02/2023 22:00:00,0,HY Nelson at Princes Dr
19/02/2023 23:00:00,0,HY Nelson at Princes Dr
20/02/2023 00:00:00,0,HY Nelson at Princes Dr
20/02/2023 01:00:00,0,HY Nelson at Princes Dr
20/02/2023 02:00:00,0,HY Nelson at Princes Dr
20/02/2023 03:00:00,0,HY Nelson at Princes Dr
20/02/2023 04:00:00,0,HY Nelson at Princes Dr
20/02/2023 05:00:00,0,HY Nelson at Princes Dr
20/02/2023 06:00:00,0,HY Nelson at Princes Dr
20/02/2023 07:00:00,0,HY Nelson at Princes Dr
20/02/2023 08:00:00,0,HY Nelson at Princes Dr
20/02/2023 09:00:00,0,HY Nelson at Princes Dr
20/02/2023 10:00:00,0,HY Nelson at Princes Dr
20/02/2023 11:00:00,0,HY Nelson at Princes Dr
20/02/2023 12:00:00,0,HY Nelson at Princes Dr
20/02/2023 13:00:00,0,HY Nelson at Princes Dr
20/02/2023 14:00:00,0,HY Nelson at Princes Dr
20/02/2023 15:00:00,0,HY Nelson at Princes Dr
20/02/2023 16:00:00,0,HY Nelson at Princes Dr
20/02/2023 17:00:00,0,HY Nelson at Princes Dr
20/02/2023 18:00:00,0,HY Nelson at Princes Dr
20/02/2023 19:00:00,0,HY Nelson at Princes Dr
20/02/2023 20:00:00,0,HY Nelson at Princes Dr
20/02/2023 21:00:00,0,HY Nelson at Princes Dr
20/02/2023 22:00:00,0,HY Nelson at Princes Dr
20/02/2023 23:00:00,0,HY Nelson at Princes Dr
21/02/2023 00:00:00,0,HY Nelson at Princes Dr
21/02/2023 01:00:00,0,HY Nelson at Princes Dr
21/02/2023 02:00:00,0,HY Nelson at Princes Dr
21/02/2023 03:00:00,0,HY Nelson at Princes Dr
21/02/2023 04:00:00,0,HY Nelson at Princes Dr
21/02/2023 05:00:00,0,HY Nelson at Princes Dr
21/02/2023 06:00:00,0,HY Nelson at Princes Dr
21/02/2023 07:00:00,0,HY Nelson at Princes Dr
21/02/2023 08:00:00,0,HY Nelson at Princes Dr
21/02/2023 09:00:00,0,HY Nelson at Princes Dr
21/02/2023 10:00:00,0,HY Nelson at Princes Dr
21/02/2023 11:00:00,0,HY Nelson at Princes Dr
21/02/2023 12:00:00,0,HY Nelson at Princes Dr
21/02/2023 13:00:00,0,HY Nelson at Princes Dr
21/02/2023 14:00:00,0,HY Nelson at Princes Dr
21/02/2023 15:00:00,0,HY Nelson at Princes Dr
21/02/2023 16:00:00,0,HY Nelson at Princes Dr
21/02/2023 17:00:00,0,HY Nelson at Princes Dr
21/02/2023 18:00:00,0,HY Nelson at Princes Dr
21/02/2023 19:00:00,0,HY Nelson at Princes Dr
21/02/2023 20:00:00,0,HY Nelson at Princes Dr
21/02/2023 21:00:00,0,HY Nelson at Princes Dr
21/02/2023 22:00:00,0,HY Nelson at Princes Dr
21/02/2023 23:00:00,0,HY Nelson at Princes Dr
22/02/2023 00:00:00,0,HY Nelson at Princes Dr
22/02/2023 01:00:00,0,HY Nelson at Princes Dr
22/02/2023 02:00:00,0,HY Nelson at Princes Dr
22/02/2023 03:00:00,0,HY Nelson at Princes Dr
22/02/2023 04:00:00,0,HY Nelson at Princes Dr
22/02/2023 05:00:00,0,HY Nelson at Princes Dr
22/02/2023 06:00:00,0,HY Nelson at Princes Dr
22/02/2023 07:00:00,0,HY Nelson at Princes Dr
22/02/2023 08:00:00,0,HY Nelson at Princes Dr
22/02/2023 09:00:00,0,HY Nelson at Princes Dr
22/02/2023 10:00:00,0,HY Nelson at Princes Dr
22/02/2023 11:00:00,0,HY Nelson at Princes Dr
22/02/2023 12:00:00,0,HY Nelson at Princes Dr
22/02/2023 13:00:00,0,HY Nelson at Princes Dr
22/02/2023 14:00:00,0,HY Nelson at Princes Dr
22/02/2023 15:00:00,0,HY Nelson at Princes Dr
22/02/2023 16:00:00,0,HY Nelson at Princes Dr
22/02/2023 17:00:00,0,HY Nelson at Princes Dr
22/02/2023 18:00:00,0,HY Nelson at Princes Dr
22/02/2023 19:00:00,0,HY Nelson at Princes Dr
22/02/2023 20:00:00,1,HY Nelson at Princes Dr
22/02/2023 21:00:00,2,HY Nelson at Princes Dr
22/02/2023 22:00:00,5,HY Nelson at Princes Dr
22/02/2023 23:00:00,3,HY Nelson at Princes Dr
23/02/2023 00:00:00,0.5,HY Nelson at Princes Dr
23/02/2023 01:00:00,1,HY Nelson at Princes Dr
23/02/2023 02:00:00,0,HY Nelson at Princes Dr
23/02/2023 03:00:00,0,HY Nelson at Princes Dr
23/02/2023 04:00:00,0,HY Nelson at Princes Dr
23/02/2023 05:00:00,0.5,HY Nelson at Princes Dr
23/02/2023 06:00:00,0,HY Nelson at Princes Dr
23/02/2023 07:00:00,0,HY Nelson at Princes Dr
23/02/2023 08:00:00,0,HY Nelson at Princes Dr
23/02/2023 09:00:00,0,HY Nelson at Princes Dr
23/02/2023 10:00:00,0,HY Nelson at Princes Dr
23/02/2023 11:00:00,0,HY Nelson at Princes Dr
23/02/2023 12:00:00,0,HY Nelson at Princes Dr
23/02/2023 13:00:00,0,HY Nelson at Princes Dr
23/02/2023 14:00:00,0,HY Nelson at Princes Dr
23/02/2023 15:00:00,0,HY Nelson at Princes Dr
23/02/2023 16:00:00,0,HY Nelson at Princes Dr
23/02/2023 17:00:00,0,HY Nelson at Princes Dr
23/02/2023 18:00:00,0,HY Nelson at Princes Dr
23/02/2023 19:00:00,0,HY Nelson at Princes Dr
23/02/2023 20:00:00,0,HY Nelson at Princes Dr
23/02/2023 21:00:00,0,HY Nelson at Princes Dr
23/02/2023 22:00:00,0,HY Nelson at Princes Dr
23/02/2023 23:00:00,0,HY Nelson at Princes Dr
24/02/2023 00:00:00,0,HY Nelson at Princes Dr
24/02/2023 01:00:00,0,HY Nelson at Princes Dr
24/02/2023 02:00:00,0,HY Nelson at Princes Dr
24/02/2023 03:00:00,0,HY Nelson at Princes Dr
24/02/2023 04:00:00,0,HY Nelson at Princes Dr
24/02/2023 05:00:00,0,HY Nelson at Princes Dr
24/02/2023 06:00:00,0,HY Nelson at Princes Dr
24/02/2023 07:00:00,0,HY Nelson at Princes Dr
24/02/2023 08:00:00,0,HY Nelson at Princes Dr
24/02/2023 09:00:00,0,HY Nelson at Princes Dr
24/02/2023 10:00:00,0,HY Nelson at Princes Dr
24/02/2023 11:00:00,0,HY Nelson at Princes Dr
24/02/2023 12:00:00,0,HY Nelson at Princes Dr
24/02/2023 13:00:00,0,HY Nelson at Princes Dr
24/02/2023 14:00:00,0,HY Nelson at Princes Dr
24/02/2023 15:00:00,0,HY Nelson at Princes Dr
24/02/2023 16:00:00,0,HY Nelson at Princes Dr
24/02/2023 17:00:00,0,HY Nelson at Princes Dr
24/02/2023 18:00:00,0,HY Nelson at Princes Dr
24/02/2023 19:00:00,0,HY Nelson at Princes Dr
24/02/2023 20:00:00,0,HY Nelson at Princes Dr
24/02/2023 21:00:00,0,HY Nelson at Princes Dr
24/02/2023 22:00:00,0,HY Nelson at Princes Dr
24/02/2023 23:00:00,0,HY Nelson at Princes Dr
25/02/2023 00:00:00,0,HY Nelson at Princes Dr
25/02/2023 01:00:00,0,HY Nelson at Princes Dr
25/02/2023 02:00:00,0,HY Nelson at Princes Dr
25/02/2023 03:00:00,0,HY Nelson at Princes Dr
25/02/2023 04:00:00,0,HY Nelson at Princes Dr
25/02/2023 05:00:00,0,HY Nelson at Princes Dr
25/02/2023 06:00:00,0,HY Nelson at Princes Dr
25/02/2023 07:00:00,0,HY Nelson at Princes Dr
25/02/2023 08:00:00,0,HY Nelson at Princes Dr
25/02/2023 09:00:00,0,HY Nelson at Princes Dr
25/02/2023 10:00:00,0,HY Nelson at Princes Dr
25/02/2023 11:00:00,0,HY Nelson at Princes Dr
25/02/2023 12:00:00,0,HY Nelson at Princes Dr
25/02/2023 13:00:00,0,HY Nelson at Princes Dr
25/02/2023 14:00:00,0,HY Nelson at Princes Dr
25/02/2023 15:00:00,0,HY Nelson at Princes Dr
25/02/2023 16:00:00,0,HY Nelson at Princes Dr
25/02/2023 17:00:00,0,HY Nelson at Princes Dr
25/02/2023 18:00:00,0,HY Nelson at Princes Dr
25/02/2023 19:00:00,0,HY Nelson at Princes Dr
25/02/2023 20:00:00,0,HY Nelson at Princes Dr
25/02/2023 21:00:00,0,HY Nelson at Princes Dr
25/02/2023 22:00:00,0.5,HY Nelson at Princes Dr
25/02/2023 23:00:00,0.5,HY Nelson at Princes Dr
26/02/2023 00:00:00,3,HY Nelson at Princes Dr
26/02/2023 01:00:00,2,HY Nelson at Princes Dr
26/02/2023 02:00:00,2.5,HY Nelson at Princes Dr
26/02/2023 03:00:00,2.5,HY Nelson at Princes Dr
26/02/2023 04:00:00,2,HY Nelson at Princes Dr
26/02/2023 05:00:00,0.5,HY Nelson at Princes Dr
26/02/2023 06:00:00,0.5,HY Nelson at Princes Dr
26/02/2023 07:00:00,0,HY Nelson at Princes Dr
26/02/2023 08:00:00,0,HY Nelson at Princes Dr
26/02/2023 09:00:00,0,HY Nelson at Princes Dr
26/02/2023 10:00:00,0,HY Nelson at Princes Dr
26/02/2023 11:00:00,0,HY Nelson at Princes Dr
26/02/2023 12:00:00,0,HY Nelson at Princes Dr
26/02/2023 13:00:00,0,HY Nelson at Princes Dr
26/02/2023 14:00:00,0,HY Nelson at Princes Dr
26/02/2023 15:00:00,0,HY Nelson at Princes Dr
26/02/2023 16:00:00,0,HY Nelson at Princes Dr
26/02/2023 17:00:00,0,HY Nelson at Princes Dr
26/02/2023 18:00:00,0,HY Nelson at Princes Dr
26/02/2023 19:00:00,0,HY Nelson at Princes Dr
26/02/2023 20:00:00,0,HY Nelson at Princes Dr
26/02/2023 21:00:00,0,HY Nelson at Princes Dr
26/02/2023 22:00:00,0,HY Nelson at Princes Dr
26/02/2023 23:00:00,0,HY Nelson at Princes Dr
27/02/2023 00:00:00,0,HY Nelson at Princes Dr
27/02/2023 01:00:00,0,HY Nelson at Princes Dr
27/02/2023 02:00:00,0,HY Nelson at Princes Dr
27/02/2023 03:00:00,0,HY Nelson at Princes Dr
27/02/2023 04:00:00,0,HY Nelson at Princes Dr
27/02/2023 05:00:00,0,HY Nelson at Princes Dr
27/02/2023 06:00:00,0,HY Nelson at Princes Dr
27/02/2023 07:00:00,0,HY Nelson at Princes Dr
27/02/2023 08:00:00,0,HY Nelson at Princes Dr
27/02/2023 09:00:00,0,HY Nelson at Princes Dr
27/02/2023 10:00:00,0,HY Nelson at Princes Dr
27/02/2023 11:00:00,0,HY Nelson at Princes Dr
27/02/2023 12:00:00,0,HY Nelson at Princes Dr
27/02/2023 13:00:00,0,HY Nelson at Princes Dr
27/02/2023 14:00:00,0,HY Nelson at Princes Dr
27/02/2023 15:00:00,0,HY Nelson at Princes Dr
27/02/2023 16:00:00,0,HY Nelson at Princes Dr
27/02/2023 17:00:00,5.5,HY Nelson at Princes Dr
27/02/2023 18:00:00,2,HY Nelson at Princes Dr
27/02/2023 19:00:00,0.5,HY Nelson at Princes Dr
27/02/2023 20:00:00,0,HY Nelson at Princes Dr
27/02/2023 21:00:00,0,HY Nelson at Princes Dr
27/02/2023 22:00:00,0,HY Nelson at Princes Dr
27/02/2023 23:00:00,0,HY Nelson at Princes Dr
28/02/2023 00:00:00,0,HY Nelson at Princes Dr
28/02/2023 01:00:00,0,HY Nelson at Princes Dr
28/02/2023 02:00:00,0,HY Nelson at Princes Dr
28/02/2023 03:00:00,0,HY Nelson at Princes Dr
28/02/2023 04:00:00,0,HY Nelson at Princes Dr
28/02/2023 05:00:00,0,HY Nelson at Princes Dr
28/02/2023 06:00:00,0,HY Nelson at Princes Dr
28/02/2023 07:00:00,0,HY Nelson at Princes Dr
28/02/2023 08:00:00,0,HY Nelson at Princes Dr
28/02/2023 09:00:00,0,HY Nelson at Princes Dr
28/02/2023 10:00:00,0,HY Nelson at Princes Dr
28/02/2023 11:00:00,0,HY Nelson at Princes Dr
28/02/2023 12:00:00,0,HY Nelson at Princes Dr
28/02/2023 13:00:00,0,HY Nelson at Princes Dr
28/02/2023 14:00:00,0,HY Nelson at Princes Dr
28/02/2023 15:00:00,0,HY Nelson at Princes Dr
28/02/2023 16:00:00,0,HY Nelson at Princes Dr
28/02/2023 17:00:00,0,HY Nelson at Princes Dr
28/02/2023 18:00:00,0,HY Nelson at Princes Dr
28/02/2023 19:00:00,0,HY Nelson at Princes Dr
28/02/2023 20:00:00,0,HY Nelson at Princes Dr
28/02/2023 21:00:00,0,HY Nelson at Princes Dr
28/02/2023 22:00:00,0,HY Nelson at Princes Dr
28/02/2023 23:00:00,0,HY Nelson at Princes Dr
01/03/2023 00:00:00,0,HY Nelson at Princes Dr
01/03/2023 01:00:00,0,HY Nelson at Princes Dr
01/03/2023 02:00:00,0,HY Nelson at Princes Dr
01/03/2023 03:00:00,0,HY Nelson at Princes Dr
01/03/2023 04:00:00,0,HY Nelson at Princes Dr
01/03/2023 05:00:00,0,HY Nelson at Princes Dr
01/03/2023 06:00:00,0,HY Nelson at Princes Dr
01/03/2023 07:00:00,0,HY Nelson at Princes Dr
01/03/2023 08:00:00,0,HY Nelson at Princes Dr
01/03/2023 09:00:00,0,HY Nelson at Princes Dr
01/03/2023 10:00:00,0,HY Nelson at Princes Dr
01/03/2023 11:00:00,0,HY Nelson at Princes Dr
01/03/2023 12:00:00,0,HY Nelson at Princes Dr
01/03/2023 13:00:00,0,HY Nelson at Princes Dr
01/03/2023 14:00:00,0,HY Nelson at Princes Dr
01/03/2023 15:00:00,0,HY Nelson at Princes Dr
01/03/2023 16:00:00,0,HY Nelson at Princes Dr
01/03/2023 17:00:00,0,HY Nelson at Princes Dr
01/03/2023 18:00:00,0,HY Nelson at Princes Dr
01/03/2023 19:00:00,0,HY Nelson at Princes Dr
01/03/2023 20:00:00,0,HY Nelson at Princes Dr
01/03/2023 21:00:00,0,HY Nelson at Princes Dr
01/03/2023 22:00:00,0,HY Nelson at Princes Dr
01/03/2023 23:00:00,0,HY Nelson at Princes Dr
02/03/2023 00:00:00,0,HY Nelson at Princes Dr
